node_id,title,date,url,category,article
3075301,"Inflation not nine-year high at 7.56%, it 5.9%: Kamal",20-07-2022,/business/news/inflation-not-nine-year-high-756-it-59-kamal-3075301,business,"Finance Minister AHM Mustafa Kamal criticised media for reporting that inflation hit a nine-year high in June.  He said media reported inflation based on month-on-month data but the government calculates consumer prices by computing its average. As per the month-to-month calculation, inflation stands at 7.56 per cent in June, which should be 5.9 per cent according to the government calculation, he said. He spoke in a virtual press conference after a meeting of the cabinet committee on public purchase today. ""There was over 12 per cent inflation when we came to the power and the forex reserve was $7 billion, which started rising and hit $48 billion. It has decreased in recent times, but still there is $40 billion."" Asked whether the government will take loan from the International Monetary Fund, the minister said: ""We didn't get any official proposal from the IMF in this regard yet and we didn't also send any proposal."" Bangladesh will not send any loan proposal to the IMF now. ""We will take loan when it is needed and you (journalists) will come to know about it then."" He said the government will not sign any deal with the IMF which will not be beneficial for the country. Kamal confirmed again that the government has not yet received any loan proposal from the IMF."
3074896,Chittagong shares open lower,20-07-2022,/business/economy/stock/news/chittagong-shares-open-lower-3074896,business,"Most companies listed on the Chittagong Stock Exchange (CSE) fell today. The CASPI, the all-share price index of the port city bourse, lost 88.81 points, 0.49 per cent, to 17,978 as of 12:09pm. Of the stocks traded, 38 were up, 182 were down and 17 remained unchanged. Turnover stood at Tk 8.7 crore."
3074571,MTB wins Asiamoney Best Bank Award,20-07-2022,/business/organisation-news/news/mtb-wins-asiamoney-best-bank-award-3074571,business,"Mutual Trust Bank won the ""Best Bank for Diversity and Inclusion in Bangladesh 2022"" award by Asiamoney, a division of global media group Euromoney Institutional Investor PLC. Asiamoney chose this Bangladeshi bank for the award for initiating and implementing diversity, equity and inclusion initiatives irrespective of age, gender, disability, race and ethnicity, and social class, within the bank. The lender is also working outside, which positioned the bank as a pioneer in bringing diversity and inclusion in its workplace and around the country, a press release said. Syed Mahbubur Rahman, managing director of the bank, said that MTB is nurturing a workforce with diverse personnel, points of view and approaches to establish a culture of inclusivity and a sense of belonging, organised about a common purpose. ""The bank has implemented a series of initiatives to achieve true diversity, equality and inclusion."""
3075241,BGMEA seeks IMF’s cooperation to reach $100 billion export target,20-07-2022,/business/news/bgmea-seeks-imfs-cooperation-reach-100-billion-export-target-3075241,business,"The Bangladesh Garment Manufacturers and Exporters Association (BGMEA) today sought cooperation from the International Monetary Fund (IMF) to achieve the $100 billion garment export target by 2030. Faruque Hassan, BGMEA president, made the call in a meeting with a visiting IMF delegation held at the Gulshan office of the BGMEA in Dhaka. Rahul Anand, division chief in the IMF's Asia and Pacific Department, led the IMF delegation, the BGMEA said in a statement. They discussed the current situation of the garment industry, its opportunities and strategies to meet future challenges and sustain growth. The possible impacts of changes in tariff and market access after Bangladesh's graduation from the least developed country category were also discussed in the meeting. Hassan said BGMEA has set its sustainable strategic vision-2030 with an aim to pursue the growth of the garment industry in a manner that is sustainable and positively impacts the economy, the environment and the lives of people. He said the industry has set a target of exporting apparels worth $100 billion by 2030 while creating employment for 6 million people by ensuring 100 per cent gender equality, inclusiveness and a decent workplace."
3075186,Banks asked for faster delivery of savings tools related services,20-07-2022,/business/news/banks-asked-faster-delivery-savings-tools-related-services-3075186,business,"The Bangladesh Bank today asked banks to provide clients with required financial services related to the investment of savings bonds and instruments as fast as possible. Allegations have been found that many clients are being harassed by banks as they do not provide services in time, according to a BB notice. As per the central bank instruction, the lenders have to submit the funds deposited by clients to the central bank's clearing houses within a day, after which they have to issue the savings bonds or certificates to savers. The lenders have to fulfil the requirements of clients, such as change of nominee and account number, replace of mobile phone number, or problems related to the electronic fund transfer (EFT). The BB asked banks to settle the said issues within three working days.    The cheques presented for clearing houses will not be returned to clients without any valid reason. Clients will not be compelled to open separate deposit accounts with the banks while depositing money for purchasing savings instruments. A BB official said that a good number of clients had recently submitted complaints to the central bank, saying they were frequently facing several kinds of problem while investing money in the government instruments. Against the backdrop, the central bank issued the notice asking banks to provide services promptly."
3075181,LafargeHolcim logs 10% rise in profits,20-07-2022,/business/news/lafargeholcim-logs-10-rise-profits-3075181,business,"LafargeHolcim Bangladesh logged a rise in profits in the April to June period of 2022 thanks to higher sales. The company's profit rose 10 per cent year-on-year to Tk 122 crore in the second quarter, which was Tk 111 crore the previous year. The multinational cement maker's net sales swelled 6 per cent year-on-year to Tk 501 crore in the same period. Depending on the better quarterly performance, its half-yearly profit rose 1 per cent to TK 217 crore and sales edged up 2 per cent to Tk 1,127 crore. Rajesh K Surana, CEO of LafargeHolcim Bangladesh, said the company faced challenging times due to increased cost of freight and raw materials globally. The company's innovative products, efficient distribution channels, new e-commerce platform and aggregates business ensured strong growth momentum, said Surana in a press release that was sent on the half yearly performance. Geocycle, the waste management facility of the company, is helping LafargeHolcim to accelerate the reduction of carbon dioxide emission and generate alternate fuel sustainably, he added. On the basis of its profits, board of directors of the company announced 15 per cent cash dividend for its shareholders."
3075086,Ensure safe handling of hazardous chemicals: CPD,20-07-2022,/business/news/ensure-safe-handling-hazardous-chemicals-cpd-3075086,business,"The government should ensure safety at every stage of the value chain in handling chemicals and hazardous products, the Centre for Policy Dialogue (CPD) said today. The risk of the industrial safety concerning hazardous chemical is not only limited to inland container depots, but also to the whole value chain from production, transportation, storage to shipments, said Khondaker Golam Moazzem, research director of the CPD. He made the recommendations while presenting a study on ""Industrial safety concerning chemical and hazardous products supply chain: what lessons we learned from Chittagong ICD blast?"" at the CPD office. He said there are institutional and operational weaknesses across the value chain in handling dangerous chemical substances, which need to be addressed properly. The regular inspection of the authorities concerned, including the National Board of Revenue, Bangladesh Fire Service and Civil Defence, the Department of Environment, the Department of Inspection for Factories and Establishments, needs to be strengthened, he said.  CPD Executive Director Fahmida Khatun, Christian Aid Bangladesh Programme Manager Nuzhat Jabin, and CPD Research Intern Jebunnesa (Jeba) were also present at the programme. On June 4, the deadly fire at BM Container Depot in Sitakunda area of Chattogram killed 51 and injured over 200 and caused a loss of $110 million worth of assets."
3074941,Bangladesh Bank raises interest rate on EDF loans by 50%,20-07-2022,/business/news/bangladesh-bank-raises-interest-rate-edf-loans-50-3074941,business,"The Bangladesh Bank today raised the interest rate on the loans made from its Export Development Fund (EDF) by 50 per cent with a view to making borrowing costlier and thus saving foreign currencies. Earlier, the central bank charged 1 per cent per annum on the loans extended to banks from the EDF. Banks were allowed to charge their end customers 2 per cent. It has now been decided that the interest rate on the EDF loans realised by the BB from banks will be 1.50 per cent per annum, said the central bank in a notice today. Banks will charge manufacturer-exporters 3 per cent. The size of the EDF is $7 billion."
3075216,Idcol signs deal with GCF to receive $256.5 million for private sector investment,20-07-2022,/business/news/idcol-signs-deal-gcf-receive-2565-million-private-sector-investment-3075216,business,"The Infrastructure Development Company Ltd (Idcol) today signed an agreement with Green Climate Fund (GCF) to receive $256.5 million to promote private sector investment through large-scale adoption of energy-efficient technologies in the textile and garment sector. The signing ceremony was held virtually in the presence of Sharifa Khan, secretary of the Economic Relations Division and chairman of Idcol, and Yannick Glemarec, executive director of the GCF, the Idcol said in a statement.   The Idcol as the direct access entity (DAE) of the GCF signed the funded activity agreement (FAA) with GCF to receive the fund. This is the first concessional GCF credit line for Bangladesh and the first private sector financing of GCF in the country. This fund will catalyse climate finance in low-emission and climate-resilient development of the industrial sector, according to the press release. Sharifa Khan emphasised strengthening the relationship between GCF and Bangladesh to achieve the country's ambitious agenda to support green, clean and resilient development. Alamgir Morshed, executive director and CEO at Idcol, expressed his hope and optimism in enhancing access to climate finance for the country.  Set up in 1997, Idcol is a government-owned non-bank financial institution working to catalyse private sector investment in the areas such as renewable energy and infrastructure."
3075021,Dhaka stocks extend losses,20-07-2022,/business/economy/stock/news/dhaka-stocks-extend-losses-3075021,business,"The Dhaka Stock Exchange (DSE) fell for the seventh consecutive day today amid deepening economic uncertainty. The DSEX Index, the benchmark index of the premier bourse of Bangladesh, closed at 6,138 as it lost 14.39 points or 0.23 per cent. The DSES Index, which represents Shariah-based companies listed on the bourse, fell 0.13 per cent to 1,346, while the DS30 Index, which consists of the blue-chip companies, declined 0.32 per cent to 2,206. Of the securities that changed hands, 110 advanced, 218 declined and 53 did not see any price movement. Turnover, however, more than doubled to Tk 665 crore from Wednesday's Tk 319 crore."
3074976,UK inflation hits fresh 40-year high,20-07-2022,/business/news/uk-inflation-hits-fresh-40-year-high-3074976,business,"British annual inflation surged to a fresh 40-year high in June on rising motor fuel and food prices, adding to a cost-of-living crisis. The Consumer Prices Index jumped to 9.4 per cent in June from 9.1 per cent in May, the Office for National Statistics said in a statement."
3074891,Dhaka stocks keep falling,20-07-2022,/business/economy/stock/news/dhaka-stocks-keep-falling-3074891,business,"The Dhaka Stock Exchange (DSE) opened lower today as most shares fell, extending the losses that the key index has witnessed in the previous six sessions amid deepening economic uncertainty. The DSEX Index, the benchmark index of the premier bourse of Bangladesh, stood at 6,114 at 11:56am, down 39 points or 0.63 per cent. It lost 63.71 points, or 1.02 per cent, yesterday and 87.39 points, or 1.39 per cent, on Monday. The DSES Index, which represents Shariah-based companies listed on the bourse, fell 0.52 per cent to 1,341 today, while the DS30 Index, which consists of the blue-chip companies, declined 0.60 per cent to 2,199. Of the securities that changed hands in the first two hours of trading, 66 advanced, 270 declined and 42 did not see any price movement. Turnover stood at Tk 364 crore."
3074636,Geneva Package giving a new life to WTO,20-07-2022,/business/economy/news/geneva-package-giving-new-life-wto-3074636,business,"The Geneva Package has been agreed upon after a long and painful debate and sleepless nights overrunning more than 48 hours on June 17, 2022. World Trade Organisation (WTO) Director General Ngozi Okonjo-Iweala termed it an unprecedented package of deliverables.   The outcome document emphasised the need for the proper functioning of the WTO, reaffirmed its fundamental principle and envisioned reforms to improve its functions. It may throw in to the resurrection of the multilateral trading system. However, the expectation of graduating least-developed countries (LDCs) remained almost unmet.    The second part contains nine declarations: agreement of fisheries subsidies; work programme on electronic commerce; Covid-19 pandemic and preparedness for future pandemics; TRIPS agreement; food purchases exemption from export prohibitions or restrictions; emergency response to food insecurity; Sanitary and Phytosanitary (SPS) Declaration; TRIPS (Trade-Related Aspects of Intellectual Property Rights) non-violation and situations complains; and a work programme on small economies. Bangladesh needs to be committed to developing the capacities of the multilateral trading system. A specific task force can be framed for better preparation in future 


 Bangladesh needs to be committed to developing the capacities of the multilateral trading system. A specific task force can be framed for better preparation in future  Services waiver and improved data on LDC services export, services suppliers and consumers of LDC services in the markets of members that notified preferences were discussed. The General Council will report it to the next ministerial conference, the MC13.   A similar is the case for preferential rules of origin and the implementation of the Nairobi Ministerial decision. It instructed the Committee on Rules of Origin to report to the General Council ahead of the MC13. In regard to the implementation of the Trade Facilitation Agreement (TFA), all members were called upon to assist LDCs to help them meet their definitive category commitments within deadlines. The trade facilitation committee will review it on an annual basis. Members acknowledged the environmental challenges and climate change implications and endorsed the importance of the contribution of the multilateral trading system to the UN 2030, and the Sustainable Development Goals.  LDCs need support for technological innovation and in that respect, the role of trade and environment as a standing forum is dedicated to dialogue among members to understand the relationships between trade measures and environmental measures. Fisheries subsidies, the most debated issues, agreed to prohibit granting subsidies to the vessels engaged in illegal, unreported and unregulated fishing, overfishing, and other subsidies relating to fishing outside the jurisdiction of a coastal member or a non-member and outside the competence of the Regional Fisheries Management Organisation/Arrangement. The agreement is specifically meant for marine wild capture fishing and fishing-related activities at the high sea and does not concern aquaculture and inland fishing. Developing countries have been granted two years after their entry into force. LDCs will get further extended time for notification obligations. About 30 per cent of the estimated annual global catch (109 million tonnes annually) remain unreported. The Food and Agriculture Organisation (FAO) estimated that 70 per cent of the fish population is fully used, overused or in crisis. Among all the countries, China catches the fish most. The FAO also mentioned that a third of the world's assessed fisheries have currently been pushed beyond their biological limits. Developing countries requested a 25-year transition. LDCs exemption can be continued for some years, meaning graduating time plus 25 years. Developed countries were extending subsidies for fishing, fuel, vessels and many other areas for long amounting to trillions of dollars.  However, the text does not create disciplines on certain forms of fisheries subsidies that contribute to overcapacity and over-fishing. In the regard to illegal, unreported and unregulated fishing, some agreement has been reached.  But the texts are rather unclear and the issue has been left for the MC13. However, Article 12 of the agreement has given a deadline of four years after its entry into force to agree on the above comprehensive discipline. Unless otherwise decided by the general council, the agreement shall stand immediately terminated. The decision on the TRIPS waiver to be used by the eligible developing countries to authorise the use of certain patented Covid-19-related products without the prior consent of the right holder and to address the Covid-19 pandemic. Covid-19 diagnostics and therapeutics are not eligible.  The waiver is agreed for five years, irrespective of whether a compulsory licence regime is in place. The authorising members may allow the resulting products to be exported to other developing countries eligible for the TRIPS waiver. The importing countries will prevent re-export unless exceptional humanitarian and not-for-profit purposes. The transparency mechanism is included to communicate any measures related to the implementation of the decision to the TRIPS Council.  Some developing countries like India with the capacity of producing vaccines will benefit. Bangladesh has better capacities in the pharmaceutical sector. However, substantial efforts have not been visible so far in producing vaccines. The decisions acknowledge for not imposing WTO-inconsistent export prohibitions or restrictions on agri-food trade and ensuring that any emergency measures to address food security will be ensured. For electronic commerce, the current practice of not imposing customs duties on electronic transmissions until MC13 will remain. However, if the MC13 is delayed beyond March 31, 2024, the moratorium will expire on that date unless the Ministers or the General Council take a decision to extend it.  The SPS committee will continue to undertake valuable work and members remain committed to the continued enhancement of the implementation of the SPS agreement. The SPS committee will report to the MC13 on the key findings and actions undertaken. The WTO has a big role to deal with the challenges of trade-related issues.  A number of countries have been pre-empting and establishing rules that are sometimes beyond WTO rules, such as e-commerce, leaving others with genuine development concerns. The outcome remains silent in this respect. The extension of LDC exemption even after graduation was the number one agenda for graduating LDCs. The United States outright rejected the issue while the director-general of the WTO seemed to be a bit patient in the town hall meeting. Bangladesh would need to handle these issues with utmost importance bilaterally before the next multilateral negotiation. This is not easy but possible. Dispute settlement issues for safeguarding the interest of a country, trade-related legal capacities to work as a practitioner, and professionalism in trade law have to be developed. Bangladesh needs to be committed to developing the capacities of the multilateral trading system. A specific task force can be framed for better preparation in future. The author is chief executive officer of the Business Initiative Leading Development."
3074646,Use of concrete blocks in public construction still low,20-07-2022,/business/economy/news/use-concrete-blocks-public-construction-still-low-3074646,business,"The progress in using concrete blocks instead of bricks for all public development projects has been sluggish as government agencies have made little efforts in this regard due to lax monitoring by the relevant authorities, according to experts. In a notification issued on November 24, 2019, the Ministry of Environment, Forest and Climate Change declared the use of bricks for construction would be gradually phased out by 2025 in order to curb environmental degradation. As such, concrete blocks will be used in all public construction projects, including herringbone bond roads and type-B village roads. The move came amid concerns of rising air pollution caused by expanding production at brick kilns to meet soaring demand from the construction sector. The kilns release carbon dioxide and other harmful substances during the production process, which involves baking clay. There are between 7,000 and 10,000 kilns across the country that produce 23 billion bricks annually, emitting about 15.67 million tonnes of carbon dioxide, according to industry trade bodies and the Department of Environment (DoE). In addition, the brick making industry requires the excavation of around 33.50 billion cubic feet of clay each year, causing dust pollution and sedimentation. As per the notification, concrete blocks would have to make up at least 10 per cent of the materials used by government agencies in their respective development projects in fiscal 2019-20 and 20 per cent the following year. The threshold then rose to 60 per cent for the current fiscal and 80 per cent for fiscal 2023-24 while the use of bricks would be completely phased out by fiscal 2024-25. The directive is not applicable for the construction and repairing of the base and sub-base of highways, it said. In addition, legal action will be taken in the case of any deviation from the mentioned time-frame of the workplan. But despite the ministry having outlined its annual target in this regard, government agencies have not shown much effort to follow the guideline. Asked about the progress of the implementation, Abdul Hamid, director general of the DoE, said they are working on it. ""There are no other comments for you,"" he told this correspondent at his office on Monday. Hamid further declined to comment on any potential legal action against those who violated the guidelines established in 2019 to level up the progress to this end. The Daily Star also contacted Sanjay Kumar Bhaumik, additional secretary (environment) at the Ministry of Environment, Forest and Climate Change. Bhaumik also declined to make any comment, citing that he recently joined the post. Md Ziaul Haque, director of the DoE in Dhaka, admitted that for various reasons, including the coronavirus pandemic, their goals have not yet been achieved. ""Though a clear direction has been given to different government agencies, like the LGED and Public Works Department, the target has not been achieved,"" Haque said. ""We are trying our best to monitor in order to implement the order and also issued letters to the planning commission to not approve any infrastructure project that will not use a certain number of concrete blocks,"" he added. He too did not give any exact figure on the progress rate but said they have asked all the concerned government agencies to submit progress reports. Haque then assured that if this works effectively, the target will be achievable. On the other hand, Sakhawat Hossain, head of sales at Mir Concrete Products Ltd, said although the market for concrete blocks has expanded, they did not see any robust initiatives from government agencies to use them. Hossain went on to say that the Local Government Engineering Department (LGED) and Public Works Department did show some initiative, albeit at a slow pace. Asked about the lack of monitoring from the DoE, he said the results speak for themselves as traditional clay bricks still dominate the construction sector. Developers and contractors are still prone to use clay bricks, though the cost is comparatively same with concrete blocks, Hossain added. Amirul Alam, assistant general manager for sales, marketing and operations at Hatim Concrete Industries Limited, echoed the same. ""If the government agencies would follow the instruction properly, then the block construction markets would expand vastly,"" he said. Mohammad Aktaruzzaman, head of marketing and sales at Concord, one of the leading concrete block makers in the country, said the government should focus on raising awareness to meet its target. Besides, the government should form a regulatory authority, such as the Bangladesh Standard Testing Institute, to monitor the overall progress in this regard. ""If there is no regulatory body, the expected output will not come. The market is growing by about 30 per cent annually and now there are around 200 concrete blocks makers in the country, which is a positive sign,"" he added. Md Nafizur Rahman, senior research architect and head of the housing division of the House Building Research Institute (HBRI), said both government and private initiatives need attain the block using targets by 2025. ""If we make people understand the harmful effects of the clay-burned bricks, they would become interested in using concrete blocks,"" Rahman added. Adil Mohammad Khan, general secretary of the Bangladesh Institute of Planners, also found the government supervision and monitoring to be wanting. ""Many autonomous and semi-government organisations do not feel the need to follow these guidelines, and there is a significant lack of adherence to these guidelines,"" he said. So, it should be mandatory for every government institution to report quantitative statistics on concrete block usage after implementation. ""Special incentives may be offered to the government-private initiatives to increase the block factories to surge the block supply as well,"" Khan added."
3074666,Dry spell rings alarm for Aman cultivation,20-07-2022,/business/economy/news/dry-spell-rings-alarm-aman-cultivation-3074666,business,"It's rainy reason in Bangladesh and agricultural land is supposed to be wet with monsoon rains by now.   But a vast part of land is currently dry and cracks have formed in many parts of the country, particularly in the north, affecting the cultivation of Aman rice, the second-largest paddy after Boro, amid dry spell. According to the Bangladesh Meteorological Department (BMD), the country recorded 86 per cent less rainfall until July 17, against 523 millimetres on average usually seen in the month, compelling growers to turn to diesel-run pumps to prepare lands and transplant seedlings to avoid late planting since it would reduce yields. ""We have been passing our days looking at the sky for rains,"" said Nurul Islam, a farmer of Hosennagar village under the sadar upazila of Rangpur, the main producer of Aman in the north, which accounts for 36 per cent of the total output of the rice variety. The grower had prepared his seedbed on two bighas of land to plant Aman. The seedlings have grown fully, but he could not prepare the land on time to transplant the seedlings for the drought-like situation. Finally, after waiting for seven days, he had to depend on water pumps to irrigate though this would increase his production cost. He and his farmers across the country rely on rainwater to produce the paddy variety. ""My expenses would go up by Tk 1,500 per bigha for operating the diesel pump,"" Islam said. The unfavourable weather following repeated floods had hurt the previous two rice crops -- Boro and Aush. This fanned concerns about the food security of the nation at a time when the war in Ukraine is disrupting the supply of grains. Rice is the staple food and Aman accounted for 39 per cent of the total annual production of the grains estimated at around 3.80 crore tonnes during the last fiscal year of 2021-22. The mild heat wave has created worries among farmers and agronomists as any delay in transplantation will reduce the overall yield from the crop. The government targets to bag 1.63 crore tonnes of rice to offset the losses of Boro and Aush crops. Until yesterday, farmers transplanted Aman on 1.57 lakh hectares of land, out of the government's target of 56.30 lakh hectares, according to the Department of Agricultural Extension (DAE). Farmers have prepared seedlings on 2.57 lakh hectares so far. ""My seedlings matured a week ago and I have been watering them to keep them alive. I don't know when the rain will come and we will start transplantation. We are worried,"" said Md Khaja Mia, a farmer in Shibganj upazila of Bogura district. Abdul Halim, a farmer in Rajosh of Gobindaganj upazila of Gaibandha, says all water-bodies, crops lands, canals and ponds are dry now. ""We are witnessing this type of drought in our district for the first time since 2001. There has been no rain since June 17 in this area."" Farmers normally start transplanting Aman on the first day of Srabon (July 16) as per the Bangla calendar year. ""We will have to spend for irrigation if there is no rainfall,"" Halim said, adding that per unit cost of electricity is Tk 4.5 while diesel costs Tk 80 a litre. Habibur Rahman, a farmer of the Bherberi union of Khansama upazila of Dinajpur, usually completes Aman cultivation by July 20 every year. ""But, it seems that it would be late by a couple of weeks this year,"" he said. ""We are already 15-20 days behind the usual Aman cultivation period. We are worried because the yield might be poor due to the lack of rains on time,"" said Abdur Rouf, a grower in Rajosh. Habibur Rahaman Chowdhury, director (routine charge) of the field services wing of the DAE, said the agency suggested using irrigation pumps to ensure the timely cultivation of Aman. ""The situation is almost the same throughout the country. But transplantation begins early in the Rangpur and Dinajpur regions."" Md Shahjahan Kabir, director general of the Bangladesh Rice Research Institute, said seedlings of shortly matured varieties have to be transplanted within 15-20 days to ensure maximum output. ""If that exceeds, the yield will decline."" Similarly, dry weather will also affect the cultivation of long-duration rice varieties, he said, suggesting the operation of all public irrigation schemes to ensure timely cultivation to achieve the target. ""The government should initiate a massive agricultural rehabilitation programme under the current situation,"" said AMM Shawkat Ali, a former food adviser to the caretaker government. He said farmers should get an adequate supply of diesel for irrigation. ""It will offset the future need for import of food grains."" The rainfall may increase from today and the temperature will fall, according to Hafizur Rahman, a meteorologist at the BMD."
3074631,ECB to discuss 50bp rate hike this week,20-07-2022,/business/global-economy/news/ecb-discuss-50bp-rate-hike-week-3074631,business,"European Central Bank policymakers will discuss whether to raise interest rates by a bigger-than-expected 50 basis points at their meeting on Thursday to tame record-high inflation, two sources with direct knowledge of the discussion told Reuters. The sources said policymakers were also homing in on a deal to provide help for indebted countries like Italy on the bond market - provided they stick to European Commission rules on reforms and budget discipline. The sources, who spoke on condition of anonymity because the deliberations are private, added the discussion about whether to increase rates by 25 or 50 basis points was still wide open. Other major central banks have been raising rates in bigger increments, such as 75 or even 100 basis points, to contain surging inflation, raising the pressure on the ECB to do more. Policymakers were also homing in on a deal to provide help for indebted countries provided they stick to European Commission rules Policymakers were also homing in on a deal to provide help for indebted countries provided they stick to European Commission rules But a looming recession in the euro zone made some governors more cautious about choking off growth. An ECB spokesperson declined to comment, citing the bank's pre-meeting quiet period. The euro jumped on Tuesday after Reuters first reported that a 50 bp hike was under discussion, and was last up 0.9 per cent against the dollar at $1.0232. The single currency briefly fell below parity last week. Yields on euro zone government bonds also rose, with Germany's two-year benchmark now yielding 1.329 per cent. The ECB said on June 9 after its last meeting that it would raise interest rates gradually, probably by 25 basis points in July with a bigger move possible in September. But ECB chief Christine Lagarde later said there were ""clearly conditions in which gradualism would not be appropriate"". Euro zone inflation hit 8.6 per cent last month and is expected to keep rising until the autumn, driven by soaring fuel and food prices."
3074621,"Indian rupee plunges, hits  80 per dollar",20-07-2022,/business/global-economy/news/indian-rupee-plunges-hits-80-dollar-3074621,business,"The Indian rupee fell to more than 80 per US dollar for the first time on record Tuesday, as the greenback extended its rally and foreign capital outflows intensified. The rupee hit 80.0600 against the US dollar in early trade, Bloomberg data showed, before paring losses on suspected central bank intervention to close at 79.9487. High inflation and rising interest rates in the United States coupled with fears of an impending recession in the world's biggest economy have fuelled a broad dollar rally in recent weeks as investors become increasingly risk-averse. Tighter US monetary policy has exacerbated outflows from emerging markets such as India, where foreign investors have withdrawn a net $31 billion in debt and equity this year. Data released last week showed that US consumer price inflation hit a fresh four-decade high in June, exceeding market forecasts and stoking expectations of another large Federal Reserve rate hike next week. In a written statement to the Indian parliament on Monday, finance minister Nirmala Sitharaman attributed the rupee's sharp fall to external reasons. ""Global factors such as the Russia-Ukraine conflict, soaring crude oil prices and tightening of global financial conditions are the major reasons for the weakening of the Indian Rupee against the US dollar,"" she said. At the same time, the Indian currency has strengthened against the British pound, the Japanese yen and the euro in 2022 so far, Sitharaman added. But higher crude prices have resulted in a deteriorating trade balance in a country that imports 80 per cent of its oil. India's merchandise trade deficit widened to a record $26.18 billion in June, official data showed last week, largely because of higher crude and coal import prices. In its monthly economic review, the finance ministry said costlier imports could widen the current account deficit and cause the rupee to depreciate further. Consumer price inflation in India, the world's sixth-largest economy, cooled slightly to 7.01 per cent in June after hitting an eight-year high of 7.79 per cent in April. But price rises have persisted well above the central bank's two-to-six percent target range despite consecutive interest rate hikes in May and June. The central bank has also sold more than $34 billion of its foreign currency reserves in an effort to stabilise the rupee. ""The near-term outlook for the rupee will continue to be weak as it tracks developments on the oil and gas front in international markets,"" forex market expert K Harihar told AFP. ""The weakness will persist until trade deficit numbers come down or capital inflows counter it,"" he said, adding that the rupee could fall to 81 per US dollar without an agreement between Europe and Russia on gas supply. The rupee's move followed Russia's Gazprom telling Europe late Monday that it cannot guarantee gas supplies following maintenance work on its Nord Stream pipeline. India's benchmark Sensex index closed 0.45 per cent higher on Tuesday."
3074616,UAE inks energy deal with France ,20-07-2022,/business/global-economy/news/uae-inks-energy-deal-france-3074616,business,"France secured promises of new energy supplies from the United Arab Emirates on Monday after talks between President Emmanuel Macron and UAE leader Sheikh Mohamed bin Zayed Al-Nahyan in Paris. The UAE has emerged as a key partner for Western countries as they scramble for energy deals worldwide to replace imports from sanctions-hit Russia. Sheikh Mohamed, also known as MBZ, was on his first overseas state visit since taking office in May following the death of his half-brother. After lunch between the two heads of state, a deal between French energy giant Total Energies and UAE state oil company ADNOC was signed  ""for cooperation in the area of energy supplies"". Macron's aides had said before the meeting that France was eager to secure diesel from the strategic Middle Eastern nation. ""The UAE is keen to support energy security in the world in general and in France in particular,"" Sheikh Mohamed told Macron, according to Emirati state news agency WAM. Before the trip, his diplomatic advisor Anwar Gargash had stressed how the UAE was looking to reorient its supplies towards Europe. ""We have sold our oil to the far east for 40 years and now we are directing it toward Europe in this time of crisis,"" he told reporters. The UAE president's visit to France came after Joe Biden's first Middle East tour as president, which included a visit to Saudi Arabia for energy talks. Macron and Biden were overheard talking about energy supplies from the Middle East at a G7 summit at the end of June in Germany. Macron told Biden that he had spoken to Sheikh Mohammed who had said he was at his  ""maximum"" in terms of oil production, but that the Saudis had some spare capacity. After his lunch with Macron, Sheikh Mohamed is set to be guest of honour at a dinner at the former royal palace in Versailles outside Paris. Human Rights Watch said Macron's  ""search for alternative supplies seems likely to reinforce France and the UAE's already close ties"". But the welcome in Paris  ""should not include giving the crown prince a pass on the UAE's atrocious human rights record"", it said in a statement on its website. The New York-based group pointed to the repression of political opposition, discrimination against the LGBTQ community, and the abuse of domestic workers. Western sanctions against the Russian energy sector following President Vladimir Putin's invasion of Ukraine mean many countries face shortfalls. Analysts warn about possible shortages later this year, particularly if Russia further reduces its gas exports to Europe."
